year_month,0
2018-01-01,0.10981012658227848
2018-02-01,0.11481030016760628
2018-03-01,0.11781438116028313
2018-04-01,0.11457592029501197
2018-05-01,0.12175120693075855
2018-06-01,0.11492185561895311
2018-07-01,0.12069522517283711
2018-08-01,0.12505710370031978
2018-09-01,0.12737628522819736
2018-10-01,0.12865113226124056
2018-11-01,0.12900681247759052
2018-12-01,0.13404027165495055
2019-01-01,0.12002000333388899
2019-02-01,0.14226283337047768
2019-03-01,0.13326841482924115
2019-04-01,0.13688058489033306
2019-05-01,0.13441740758072063
2019-06-01,0.13843342552350849
2019-07-01,0.13581885112575978
2019-08-01,0.14316848281642916
2019-09-01,0.1410636196924813
2019-10-01,0.14070319100539416
2019-11-01,0.126799594457587
2019-12-01,0.12427349047465289
2020-01-01,0.12267265890121985
2020-02-01,0.1366401203988211
2020-03-01,0.12699649396182314
2020-04-01,0.16242593238062042
2020-05-01,0.15085536547433903
2020-06-01,0.15124894157493649
2020-07-01,0.12894463529599745
2020-08-01,0.13191489361702127
2020-09-01,0.12859054874909914
2020-10-01,0.13361488004313055
2020-11-01,0.12118796093282838
2020-12-01,0.12922057431366363
2021-01-01,0.12334555892202201
2021-02-01,0.145536384096024
2021-03-01,0.14524750174297002
2021-04-01,0.1607371794871795
2021-05-01,0.17315225907547663
2021-06-01,0.17020904399545175
2021-07-01,0.1725326705684278
2021-08-01,0.17844109665949284
2021-09-01,0.183833407971339
2021-10-01,0.1924918389553863
2021-11-01,0.1860150190816201
2021-12-01,0.18761423502849156
2022-01-01,0.1766714395858575
2022-02-01,0.20251152439993642
2022-03-01,0.18911917098445596
2022-04-01,0.1900383141762452
2022-05-01,0.18832224685883223
2022-06-01,0.18953345610804173
2022-07-01,0.17296050735082155
2022-08-01,0.16827825082984557
2022-09-01,0.17840543439399356
2022-10-01,0.167416067146283
2022-11-01,0.1442753143613501
2022-12-01,0.13455385709207252
